0.000000000000000000e+00
1.353167230263352394e-03
2.605946036055684090e-03
3.823142033070325851e-03
5.018066149204969406e-03
6.177989766001701355e-03
7.306538056582212448e-03
8.412541821599006653e-03
9.477813728153705597e-03
1.051565632224082947e-02
1.152832154184579849e-02
1.252008602023124695e-02
1.348052360117435455e-02
1.441569905728101730e-02
1.532500609755516052e-02
1.621021144092082977e-02
1.707051321864128113e-02
1.792100258171558380e-02
1.874530315399169922e-02
1.953776925802230835e-02
2.030668407678604126e-02
2.105739526450634003e-02
2.179623581469058990e-02
2.252484299242496490e-02
2.324942313134670258e-02
2.396864816546440125e-02
2.469128742814064026e-02
2.541711181402206421e-02
2.614628337323665619e-02
2.688011154532432556e-02
2.761622145771980286e-02
2.835679054260253906e-02
2.910552732646465302e-02
2.986364066600799561e-02
3.063450567424297333e-02
3.142050653696060181e-02
3.221810609102249146e-02
3.303280100226402283e-02
3.386867791414260864e-02
3.472195193171501160e-02
3.559190034866333008e-02
3.647863864898681641e-02
3.738355636596679688e-02
3.830632939934730530e-02
3.924395143985748291e-02
4.019295424222946167e-02
4.115854203701019287e-02
4.213703051209449768e-02
4.312975332140922546e-02
4.414471983909606934e-02
4.517699033021926880e-02
