2.488538390025496483e-03
3.700729226693511009e-03
4.890923388302326202e-03
6.057972554117441177e-03
7.200242020189762115e-03
8.317690342664718628e-03
9.410121478140354156e-03
1.047748513519763947e-02
1.152007188647985458e-02
1.253711432218551636e-02
1.352758053690195084e-02
1.449122279882431030e-02
1.542809326201677322e-02
1.633871719241142273e-02
1.722347177565097809e-02
1.808275096118450165e-02
1.891682110726833344e-02
1.972580887377262115e-02
2.051005139946937561e-02
2.127004787325859070e-02
2.200596034526824951e-02
2.271783351898193359e-02
2.340644970536231995e-02
2.407287620007991791e-02
2.471806667745113373e-02
2.534343674778938293e-02
